"x","n","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","ax","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","lx","dx","Lx","Tx","ex","year","sex","scenario","bmmr_lss"
0,1,0.0673770086151154,0.00655548502780873,0.0151019736675789,0.0135027469758625,0.0142882752932613,0.0140307921126616,0.017978079222673,0.0190371884104919,0.027534287787875,0.0198641336212122,0.0242879622131499,0.0312829362155323,0.036025918652181,0.0607313568498493,0.140662554157652,0.350541619261451,0.691609154843817,3.32293065195092,0.308152758964315,0.0643761407253383,0.0258825941937983,0.0727627167567884,0.0653091041092925,0.0689774543252379,0.0677765633858639,0.0860240290883552,0.0908615699847761,0.128805050609351,0.0946217217931406,0.114488104194426,0.145069204406913,0.165246684250066,0.263630230271656,0.520333997891913,0.934103080403167,1.26713696339927,1,0.935623859274662,0.974117405806202,0.927237283243212,0.934690895890707,0.931022545674762,0.932223436614136,0.913975970911645,0.909138430015224,0.871194949390649,0.905378278206859,0.885511895805574,0.854930795593087,0.834753315749934,0.736369769728344,0.479666002108087,0.0658969195968329,-0.267136963399266,0,100000,6437.61407253382,95546.154465065,3960229.05875927,39.6022905875927,2024,"Females","UN-IGME pattern",38.6910694124073
0,1,0.0648523469216224,0.00784379941493618,0.0149911443206188,0.013086888943489,0.0149700385278201,0.0156657635154018,0.0151380907055148,0.0186103548147574,0.024395390727545,0.0215540060866761,0.0214545202935419,0.0279819582676029,0.0366077271258357,0.0582637805023697,0.134697970942843,0.349886592032768,0.693397276519122,3.33044784912017,0.298354824644655,0.0620297847631879,0.0308905983452891,0.0722480203531125,0.0633614345735352,0.0721499729519217,0.0753767324155449,0.0729303865120545,0.0889149281698625,0.114965389636885,0.102259761622308,0.101811793493632,0.130762326434829,0.167691613553531,0.254280538769607,0.503828247955859,0.933172017609507,1.26833547404944,1,0.937970215236812,0.969109401654711,0.927751979646887,0.936638565426465,0.927850027048078,0.924623267584455,0.927069613487945,0.911085071830138,0.885034610363115,0.897740238377692,0.898188206506368,0.869237673565171,0.832308386446469,0.745719461230393,0.496171752044141,0.0668279823904928,-0.268335474049437,0,100000,6202.97847631879,95647.7100792579,3992626.01703396,39.9262601703396,2024,"Females","UN-IGME pattern",38.3670998296604
0,1,0.0669099132406797,0.00699924391464088,0.0145225907209826,0.0144242506750457,0.015521577892943,0.0171567994531805,0.0163319592807599,0.021022853119432,0.0261309719592499,0.0195625355249257,0.025856474460154,0.0279546508767473,0.0399418137145353,0.0587737718631392,0.141562541671532,0.350402693540886,0.693616480386732,3.32886905741265,0.306340013196621,0.0639421820397559,0.0276104708188452,0.0700689952541468,0.0696110357999097,0.0747088898326335,0.0822558782485148,0.0784564284181996,0.0998656151972275,0.122642913464402,0.0932520607467992,0.121432811338287,0.130643052105997,0.181577710821788,0.256221150674989,0.52279295844428,0.93390574569358,1.26848212847241,1,0.936057817960244,0.972389529181155,0.929931004745853,0.93038896420009,0.925291110167367,0.917744121751485,0.9215435715818,0.900134384802773,0.877357086535598,0.906747939253201,0.878567188661713,0.869356947894003,0.818422289178212,0.743778849325011,0.47720704155572,0.0660942543064199,-0.268482128472407,0,100000,6394.21820397559,95564.5866850124,3912186.08817505,39.1218608817505,2024,"Females","UN-IGME pattern",39.1714991182495
0,1,0.0617020095316252,0.00663055795402416,0.0148139544607413,0.0150116441665882,0.0148102865353352,0.0190308189408632,0.0169764491313493,0.0195082766492545,0.0237020345207775,0.019456686631054,0.0214348408333268,0.0263201215494144,0.0382441637861816,0.0516388041532391,0.135485157384113,0.351616199070702,0.695178453636062,3.32947362732173,0.286128711771189,0.0590988645279826,0.0261751205091181,0.0714245714322676,0.0723432432684342,0.0714075181646858,0.090832550164044,0.0814264170876548,0.0930054434447554,0.111880673632287,0.0927708974546291,0.101723155071576,0.123475858722111,0.174533590844764,0.228673017811456,0.506027685420709,0.935626984903838,1.2695254391246,1,0.940901135472017,0.973824879490882,0.928575428567732,0.927656756731566,0.928592481835314,0.909167449835956,0.918573582912345,0.906994556555245,0.888119326367713,0.907229102545371,0.898276844928424,0.876524141277889,0.825466409155236,0.771326982188544,0.493972314579291,0.064373015096162,-0.269525439124602,0,100000,5909.88645279827,95781.1017446549,3962658.846735,39.62658846735,2024,"Females","UN-IGME pattern",38.66677153265
0,1,0.0675919372665585,0.00691475599986872,0.0156453949746526,0.0153814663686968,0.0157738878733126,0.0183989437884042,0.018036174065601,0.0200038814084419,0.0311371321428456,0.0239654006453482,0.0263163346199859,0.0277323539277756,0.0395385489720918,0.0574871324304318,0.139236206708768,0.348333051612919,0.693182972301429,3.32430791402185,0.308986873418414,0.0645758007706423,0.0272817309736018,0.0752824170016691,0.0740594735877986,0.0758772416132056,0.0879492841057889,0.0862900159581438,0.0952556978347952,0.14444189480079,0.113053568092438,0.123459189727947,0.129671527875389,0.179909357504851,0.25131693704707,0.516420095596314,0.930957281285757,1.26819204079277,1,0.935424199229358,0.972718269026398,0.924717582998331,0.925940526412201,0.924122758386794,0.912050715894211,0.913709984041856,0.904744302165205,0.85555810519921,0.886946431907562,0.876540810272053,0.870328472124611,0.820090642495149,0.74868306295293,0.483579904403686,0.0690427187142425,-0.268192040792772,0,100000,6457.58007706422,95537.7274007969,3812609.78359782,38.1260978359782,2024,"Females","UN-IGME pattern",40.1672621640219
0,1,0.0633087134761041,0.00664345976939824,0.0163117648851203,0.0150448718501007,0.0157949688043241,0.0138252803169536,0.0218246446885333,0.0198706571595761,0.0278977249831659,0.0249656225582117,0.0245036986322999,0.0324970811803704,0.0389873158619392,0.0565006834659197,0.139786991494338,0.353749471345833,0.693966722607363,3.32694165418136,0.292364153042278,0.0605941260139543,0.0262253845038168,0.0783632184385729,0.0724975677113503,0.0759747952205612,0.0668169924580958,0.103477333358027,0.0946513256915884,0.130394359933853,0.117494786556726,0.115446337505411,0.150276534082863,0.177623883211244,0.247538220696389,0.517933902435678,0.938639388268378,1.26871632978627,1,0.939405873986046,0.973774615496183,0.921636781561427,0.92750243228865,0.924025204779439,0.933183007541904,0.896522666641973,0.905348674308412,0.869605640066147,0.882505213443274,0.884553662494589,0.849723465917137,0.822376116788756,0.752461779303611,0.482066097564322,0.0613606117316224,-0.268716329786268,0,100000,6059.41260139544,95712.1424317452,3850659.27131266,38.5065927131266,2024,"Females","UN-IGME pattern",39.7867672868734
0,1,0.0778237312430331,0.0076867461492424,0.0166807107028753,0.017190486908399,0.0187572195113795,0.0191052710330655,0.0217778882113112,0.0262007401796005,0.0215605054959273,0.0292476368638077,0.0246014274791644,0.0293312810170119,0.0375575812472356,0.0596755377254881,0.145989945808285,0.352344912242974,0.693714542810528,3.32742655314974,0.31411,0.0738801198597318,0.0302814529138122,0.0800647127376619,0.0824107329761496,0.0895851755500053,0.0911717048366982,0.10326709303642,0.122950233115783,0.102289020033142,0.136273956346031,0.115880097837738,0.136637055411062,0.171669205868538,0.259641998879329,0.534771553685521,0.936657925133099,1.26854771634998,1,0.926119880140268,0.969718547086188,0.919935287262338,0.91758926702385,0.910414824449995,0.908828295163302,0.89673290696358,0.877049766884217,0.897710979966858,0.863726043653969,0.884119902162262,0.863362944588938,0.828330794131462,0.740358001120671,0.465228446314479,0.0633420748669008,-0.268547716349979,0,100000,7388.01198597319,94932.6364589408,3645132.67866212,36.4513267866212,2024,"Females","UN-IGME pattern",41.8420332133788
0,1,0.0724572596912905,0.00671992383146718,0.0133762794080439,0.0140797077010165,0.0148846657475692,0.0145987908662347,0.015964730454851,0.017866770320068,0.0223208507210936,0.022197216022612,0.0219796548610773,0.0286837516540158,0.0408268394287937,0.0559789865080708,0.137705945641129,0.356947614854369,0.694984606729406,3.32228231151679,0.31411,0.0690267864847185,0.0265232271928672,0.0647172083855356,0.0680048185852307,0.0717532701323097,0.0704237020842873,0.0767600197131801,0.0855141953804216,0.105705653334339,0.1051509350617,0.104174002741025,0.133822434572543,0.185228465134725,0.245533185363488,0.512197965290996,0.94312369270902,1.26939612202448,1,0.930973213515282,0.973476772807133,0.935282791614464,0.931995181414769,0.92824672986769,0.929576297915713,0.92323998028682,0.914485804619578,0.894294346665661,0.8948490649383,0.895825997258975,0.866177565427457,0.814771534865275,0.754466814636512,0.487802034709004,0.0568763072909798,-0.269396122024484,0,100000,6902.67864847185,95265.5217417996,4002202.08177299,40.0220208177299,2024,"Females","UN-IGME pattern",38.2713391822701
0,1,0.0704803452916123,0.0084640626757851,0.0176072224856451,0.0152108957140288,0.0158369333257846,0.0181902939491263,0.0197027470044163,0.0258071692550289,0.0259324397393773,0.0284801075686409,0.0215743156455232,0.0309274970174839,0.0411932529411673,0.0582207433816361,0.140751839176885,0.352054136604388,0.699019470257409,3.32385488433737,0.31411,0.0672303133479442,0.033292668241854,0.0843243197799353,0.0732682878558425,0.0761689597849034,0.0869952947848146,0.0938890543130467,0.121215287662628,0.121767854804603,0.13293549485995,0.102351186231487,0.143539213587148,0.18673564324276,0.254116576879393,0.520578309603656,0.936246792535318,1.27207841020994,1,0.932769686652056,0.966707331758146,0.915675680220065,0.926731712144158,0.923831040215097,0.913004705215185,0.906110945686953,0.878784712337372,0.878232145195397,0.86706450514005,0.897648813768513,0.856460786412852,0.81326435675724,0.745883423120607,0.479421690396344,0.0637532074646819,-0.272078410209942,0,100000,6723.03133479442,95388.7400377779,3715779.30135971,37.1577930135971,2024,"Females","UN-IGME pattern",41.1355669864029
0,1,0.0662036048043929,0.00979928319017043,0.0192667058827374,0.0149726163290724,0.0142728565771576,0.015311379531066,0.0133930009199999,0.0247525881074933,0.0243487366316367,0.0313723492067432,0.0223266863336339,0.0333735731561702,0.0413789552997821,0.0536565302214819,0.143842260457681,0.347632215063994,0.694014278583618,3.32752538843386,0.30359890784932,0.0632858570274326,0.0384436915205116,0.0919066818920078,0.0721619487161493,0.0689055840881495,0.0737344570156218,0.0647954894746356,0.116550616996966,0.114758143619846,0.145453686423964,0.105731828255797,0.15401757385951,0.187498542025765,0.236551340703884,0.528985225740374,0.929955151903769,1.26874811813633,1,0.936714142972567,0.961556308479488,0.908093318107992,0.927838051283851,0.93109441591185,0.926265542984378,0.935204510525364,0.883449383003034,0.885241856380154,0.854546313576036,0.894268171744203,0.84598242614049,0.812501457974235,0.763448659296116,0.471014774259626,0.070044848096231,-0.268748118136326,0,100000,6328.58570274326,95592.7660048404,3784792.19007747,37.8479219007747,2024,"Females","UN-IGME pattern",40.4454380992253
