"x","n","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","ax","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","lx","dx","Lx","Tx","ex","year","sex","scenario","bmmr_lss"
0,1,0.0803525,0.0167081,0.00566593,0.00316779,0.00397941,0.00451471,0.00496277,0.00645371,0.00904716,0.00983418,0.0168891,0.0258236,0.0401672,0.0586034,0.15824,0.376374,0.736569,3.22466,0.31411,0.0761553519012594,0.0646713299056082,0.0279339702005539,0.0157144994147474,0.0197010535759731,0.0223216109990166,0.0245097592551533,0.0317561869468481,0.0442352906202796,0.0479910191970811,0.0810244259204666,0.121287782076898,0.182508828463366,0.255573334170658,0.566924620235024,0.96956879029952,1.29612720389171,1,0.92384464809874,0.935328670094392,0.972066029799446,0.984285500585253,0.980298946424027,0.977678389000983,0.975490240744847,0.968243813053152,0.95576470937972,0.952008980802919,0.918975574079533,0.878712217923102,0.817491171536634,0.744426665829342,0.433075379764976,0.0304312097004795,-0.296127203891713,0,1e+05,7615.53519012594,94776.5805684445,4816259.60454536,48.1625960454536,2023,"Females","UN-IGME pattern",30.0646039545464
0,1,0.0906481,0.0192203,0.0123247,0.00342983,0.00351678,0.00470287,0.00519474,0.00554861,0.00761374,0.00902156,0.0157728,0.0187609,0.0372415,0.0701315,0.149216,0.397645,0.744706,3.24077,0.31411,0.0853419935291989,0.0740352409179687,0.0597815265493433,0.0170033534704164,0.0174306505915318,0.0232411003163877,0.025640707971678,0.0273634768468322,0.0373576219486615,0.0441128824602791,0.0758722071285087,0.0896019661816564,0.170347508184836,0.298348440808582,0.543378197284857,0.997047558751074,1.30113059597836,1,0.914658006470801,0.925964759082031,0.940218473450657,0.982996646529584,0.982569349408468,0.976758899683612,0.974359292028322,0.972636523153168,0.962642378051338,0.955887117539721,0.924127792871491,0.910398033818344,0.829652491815164,0.701651559191418,0.456621802715143,0.00295244124892646,-0.301130595978356,0,1e+05,8534.1993529199,94146.4780058258,4640946.82987645,46.4094682987645,2023,"Females","UN-IGME pattern",31.8177317012355
0,1,0.0745025,0.0151424,0.00523301,0.00361646,0.00409989,0.00451227,0.00607333,0.00521221,0.00893643,0.012872,0.0152643,0.0225182,0.0313411,0.0654645,0.16485,0.392529,0.733723,3.19421,0.31411,0.0708804710889993,0.0587891813991626,0.0258271654621621,0.0179202800599361,0.0202914680328173,0.0223096817310387,0.0299124791081453,0.0257258289428149,0.0437057172920495,0.062353465480827,0.0735160715717677,0.1065904379977,0.145319330803394,0.281286757636726,0.583694786226432,0.990573215617347,1.29436026260383,1,0.929119528911001,0.941210818600837,0.974172834537838,0.982079719940064,0.979708531967183,0.977690318268961,0.970087520891855,0.974274171057185,0.95629428270795,0.937646534519173,0.926483928428232,0.8934095620023,0.854680669196606,0.718713242363274,0.416305213773568,0.00942678438265343,-0.294360262603828,0,1e+05,7088.04710889993,95138.3793684766,4879435.45231459,48.7943545231459,2023,"Females","UN-IGME pattern",29.4328454768541
0,1,0.0871856,0.0192173,0.00616518,0.00367917,0.00330213,0.0040595,0.00494418,0.0054326,0.00737167,0.010134,0.0113239,0.0185262,0.0369874,0.0582156,0.150912,0.403174,0.785592,3.21057,0.31411,0.0822661088077433,0.0740241128329122,0.0303579937600756,0.0182281884893887,0.0163754652126434,0.0200935753273961,0.0244190693146892,0.0267990289878022,0.0361913728561439,0.0494179950942863,0.0550607440997229,0.0885306582957053,0.169283599481358,0.25409697967507,0.547862453531598,1.00395182114959,1.32523161424841,1,0.917733891192257,0.925975887167088,0.969642006239924,0.981771811510611,0.983624534787357,0.979906424672604,0.975580930685311,0.973200971012198,0.963808627143856,0.950582004905714,0.944939255900277,0.911469341704295,0.830716400518642,0.74590302032493,0.452137546468402,-0.00395182114958903,-0.325231614248409,0,1e+05,8226.61088077431,94357.4498629857,4828695.14453926,48.2869514453926,2023,"Females","UN-IGME pattern",29.9402485546074
0,1,0.0803584,0.0226448,0.0131117,0.00408213,0.00322795,0.0037815,0.00544126,0.0055112,0.00753385,0.0127736,0.0137227,0.0184238,0.0351735,0.0673166,0.161706,0.373017,0.746855,3.20506,0.31411,0.0761606516150653,0.0866546457555877,0.0634777470596936,0.0202044569503729,0.0160105468879327,0.0187304272236346,0.0268411754639871,0.0271814933841531,0.03697287967613,0.061891555080073,0.0663376701350929,0.088062868316764,0.161652766080655,0.2880984754233,0.575767394330842,0.96509391125939,1.30244015154488,1,0.923839348384935,0.913345354244412,0.936522252940306,0.979795543049627,0.983989453112067,0.981269572776365,0.973158824536013,0.972818506615847,0.96302712032387,0.938108444919927,0.933662329864907,0.911937131683236,0.838347233919345,0.7119015245767,0.424232605669158,0.0349060887406099,-0.302440151544877,0,1e+05,7616.06516150653,94776.2170663743,4606609.93768084,46.0660993768084,2023,"Females","UN-IGME pattern",32.1611006231916
0,1,0.0752586,0.017869,0.00792317,0.00435265,0.00351448,0.00447431,0.00547735,0.00424759,0.0087253,0.00992932,0.0127156,0.0162455,0.0346235,0.054535,0.150956,0.369651,0.773176,3.24912,0.31411,0.0715645032370794,0.0690097302599692,0.0388463837442722,0.0215289797160968,0.0174193501060978,0.0221240750741376,0.0270167988421548,0.0210147944233879,0.0426951793784236,0.0484440586001509,0.0616191876439853,0.0780573003191626,0.159326405498092,0.239959519068939,0.547978422959365,0.960567841788031,1.31809038030099,1,0.928435496762921,0.930990269740031,0.961153616255728,0.978471020283903,0.982580649893902,0.977875924925862,0.972983201157845,0.978985205576612,0.957304820621576,0.951555941399849,0.938380812356015,0.921942699680837,0.840673594501908,0.760040480931061,0.452021577040635,0.0394321582119688,-0.318090380300995,0,1e+05,7156.45032370795,95091.462287472,4860782.19055553,48.6078219055553,2023,"Females","UN-IGME pattern",29.6193780944447
0,1,0.0763419,0.021015,0.00868943,0.00343125,0.00256687,0.00372867,0.00426349,0.00550497,0.00585271,0.00860278,0.0142545,0.0233236,0.032495,0.0614407,0.157347,0.358084,0.737111,3.22953,0.31411,0.0725433733105424,0.080669462491483,0.0425233899491846,0.0170103332352167,0.0127525148803229,0.0184711677771113,0.0210926294630267,0.0271511838683506,0.0288415469740241,0.0421082793416139,0.0688200128182072,0.110192769786518,0.150267633151828,0.266299439993048,0.564628498942311,0.944707974314192,1.29646270240988,1,0.927456626689457,0.919330537508517,0.957476610050815,0.982989666764783,0.987247485119677,0.981528832222889,0.978907370536973,0.972848816131649,0.971158453025976,0.957891720658386,0.931179987181793,0.889807230213482,0.849732366848172,0.733700560006952,0.435371501057689,0.0552920256858078,-0.296462702409879,0,1e+05,7254.33733105425,95024.3225680032,4821186.39065165,48.2118639065165,2023,"Females","UN-IGME pattern",30.0153360934835
0,1,0.0755988,0.0168392,0.00485868,0.00382108,0.00315288,0.00476821,0.00420811,0.00584936,0.00586734,0.0110576,0.0102031,0.0175417,0.0293317,0.0624429,0.141951,0.389523,0.74112,3.21563,0.31411,0.0718720569736703,0.0651622400158502,0.0240018566478555,0.0189246187940461,0.0156411136142696,0.0235602000463426,0.0208215020722865,0.028825276452327,0.0289125998657591,0.0538007325494043,0.0497465767567334,0.0840237035007521,0.13663887385907,0.270056692404619,0.523851787338708,0.986729962268357,1.29893438025799,1,0.92812794302633,0.93483775998415,0.975998143352145,0.981075381205954,0.98435888638573,0.976439799953657,0.979178497927713,0.971174723547673,0.971087400134241,0.946199267450596,0.950253423243267,0.915976296499248,0.86336112614093,0.729943307595381,0.476148212661292,0.0132700377316429,-0.298934380257992,0,1e+05,7187.20569736703,95070.3674842329,4987175.17271985,49.8717517271985,2023,"Females","UN-IGME pattern",28.3554482728015
0,1,0.0700576,0.0160097,0.00671907,0.0037322,0.00291118,0.00446193,0.00436496,0.00466478,0.00583116,0.00872474,0.0108309,0.018801,0.0331967,0.0599459,0.152123,0.399078,0.7618,3.19663,0.31411,0.0668455504913344,0.0620519342950336,0.0330403489563447,0.0184884931149906,0.0144507283218103,0.0220635351267794,0.0215892099058237,0.0230550333537799,0.0287368766853684,0.0426924976452367,0.052726803168895,0.0897848859004634,0.153263863736727,0.260665004297245,0.551047502096453,0.998846170211168,1.31141332415218,1,0.933154449508666,0.937948065704966,0.966959651043655,0.981511506885009,0.98554927167819,0.977936464873221,0.978410790094176,0.97694496664622,0.971263123314632,0.957307502354763,0.947273196831105,0.910215114099537,0.846736136263273,0.739334995702756,0.448952497903547,0.00115382978883161,-0.311413324152178,0,1e+05,6684.55504913344,95415.1305373499,5007631.65666214,50.0763165666214,2023,"Females","UN-IGME pattern",28.1508834333786
0,1,0.07689,0.0267588,0.00705265,0.00461228,0.00358986,0.00447926,0.00543811,0.00579586,0.00688581,0.00809128,0.0134179,0.0210226,0.0360528,0.0584661,0.153069,0.375955,0.726815,3.21606,0.31411,0.0730381101504564,0.101597922996256,0.0346522740977119,0.0227985171384319,0.0177896441699502,0.0221482802356788,0.0268258452566287,0.0285653973897122,0.0338464002959454,0.0396542655848956,0.0649120417862894,0.0998644728335249,0.16535979129133,0.255050918704785,0.553525871093842,0.969012378295133,1.29003430021787,1,0.926961889849544,0.898402077003744,0.965347725902288,0.977201482861568,0.98221035583005,0.977851719764321,0.973174154743371,0.971434602610288,0.966153599704055,0.960345734415104,0.935087958213711,0.900135527166475,0.83464020870867,0.744949081295215,0.446474128906158,0.0309876217048669,-0.290034300217871,0,1e+05,7303.81101504563,94990.3890628903,4685263.4987491,46.852634987491,2023,"Females","UN-IGME pattern",31.374565012509
